osm_id,code,fclass,name,centroid_x,centroid_y,AirQuality
30417127,5122,residential,Strada Blajului,23.643,46.789,1
30417137,5122,residential,Strada Timi?ului,23.641,46.788,1
30805253,5122,residential,Strada M?r??e?ti,23.598,46.782,1
30805334,5115,tertiary,Strada Parcul Feroviarilor,23.597,46.785,3
31136937,5114,secondary,Strada F?getului,23.578,46.722,3
31137535,5113,primary,Strada Avram Iancu,23.535,46.755,4
31579346,5122,residential,Strada F?g?ra?ului,23.572,46.788,1
31579353,5115,tertiary,Strada Lombului,23.558,46.788,3
31579354,5115,tertiary,Strada Lombului,23.559,46.786,3
31579364,5122,residential,Strada Rahovei,23.571,46.776,1
31579365,5122,residential,Strada ?erpuitoare,23.577,46.775,1
31579370,5122,residential,Strada Dornei,23.578,46.777,1
31579372,5122,residential,Strada Augustin Bunea,23.577,46.776,1
31579377,5122,residential,Strada ?tefan Ludwig Roth,23.587,46.775,1
31579378,5115,tertiary,Strada Emil Racovi??,23.584,46.777,3
31579388,5122,residential,Strada Cet??ii,23.583,46.776,1
31579390,5122,residential,Strada C?l?ra?ilor,23.581,46.777,1
31579402,5122,residential,Strada Costache Negruzzi,23.576,46.777,1
31579445,5122,residential,Strada L?pu?ului,23.58,46.778,1
31579446,5122,residential,Strada Miron Costin,23.58,46.779,1
31579447,5122,residential,Strada Baia Mare,23.579,46.777,1
31579467,5122,residential,Strada Trâmbi?a?ului,23.575,46.778,1
31579470,5122,residential,Strada Vân?torului,23.571,46.778,1
31579471,5122,residential,Strada Vân?torului,23.573,46.777,1
31579500,5122,residential,Strada Tyukodi Ántal,23.574,46.778,1
31579503,5122,residential,Strada 16 Februarie,23.575,46.779,1
31579512,5122,residential,Strada 11 Octombrie,23.577,46.779,1
31579584,5122,residential,Strada L?c?tu?ului,23.58,46.78,1
31579606,5122,residential,Strada Magaziei,23.58,46.781,1
31579607,5122,residential,Strada Lemnului,23.578,46.781,1
31579614,5122,residential,Strada Conductorilor,23.582,46.781,1
31579622,5122,residential,Strada Carpa?i,23.582,46.781,1
31579625,5122,residential,Strada Fierului,23.582,46.782,1
31579627,5122,residential,Strada R?d?u?i,23.571,46.781,1
31579629,5122,residential,Strada Buhu?i,23.574,46.781,1
31579647,5133,primary_link,Strada Fabricii de Chibrituri,23.582,46.784,4
31579737,5122,residential,Strada Brându?elor,23.59,46.788,1
31579774,5122,residential,,23.59,46.796,1
31579791,5122,residential,Strada Puie?ilor,23.598,46.792,1
31579793,5122,residential,Strada Gladiolelor,23.594,46.791,1
31579795,5122,residential,Strada Dumbrava Ro?ie,23.596,46.791,1
31579805,5122,residential,Strada Petrache Poienaru,23.592,46.793,1
31579811,5122,residential,Strada Codrului,23.578,46.794,1
31580075,5114,secondary,Strada Maramure?ului,23.596,46.793,3
31580076,5122,residential,Strada C?lug?reni,23.597,46.791,1
31580080,5122,residential,Strada R?zboieni,23.594,46.791,1
31581244,5122,residential,Strada P?durii,23.586,46.752,1
31581861,5142,track,Strada Pablo Picasso,23.578,46.749,1
31581887,5122,residential,Strada Panait Istrati,23.582,46.75,1
31581920,5122,residential,Strada Vasile Stoica,23.585,46.749,1
31581964,5122,residential,Strada Vasile Stoica,23.583,46.749,1
31581989,5122,residential,Strada George Valentin Bibescu,23.582,46.75,1
31582042,5122,residential,Strada Mircea Eliade,23.582,46.751,1
31582183,5141,service,,23.586,46.753,2
31582248,5141,service,,23.586,46.754,2
31582439,5141,service,,23.574,46.753,2
31582471,5123,living_street,,23.575,46.758,1
31582500,5141,service,Strada Tatra,23.577,46.756,2
31582519,5123,living_street,,23.576,46.754,1
31582520,5123,living_street,,23.577,46.755,1
31582550,5141,service,,23.58,46.756,2
31583052,5122,residential,Strada Ciprian Porumbescu,23.58,46.761,1
31583124,5122,residential,Strada Colibi?ei,23.579,46.759,1
31583239,5122,residential,Strada Iuliu Moldovan,23.582,46.76,1
31583259,5141,service,Strada C?minele Ha?deu,23.579,46.763,2
31583270,5141,service,Strada C?minele Ha?deu,23.576,46.764,2
31583281,5122,residential,Strada George Bacovia,23.58,46.75,1
31583314,5122,residential,Strada George Bacovia,23.582,46.748,1
31583322,5122,residential,Strada Duiliu Zamfirescu,23.585,46.747,1
31583349,5122,residential,Strada Iuliu Merca,23.584,46.748,1
31583360,5122,residential,Strada Grigore Moisil,23.588,46.747,1
31583377,5122,residential,Strada Eugen Ionesco,23.584,46.745,1
31583797,5122,residential,Strada Agricultorilor,23.546,46.757,1
31583996,5122,residential,Strada Siretului,23.627,46.778,1
31584011,5122,residential,Strada Oltului,23.63,46.778,1
31584029,5122,residential,Strada Mure?ului,23.626,46.778,1
31584057,5122,residential,Strada Târnavelor,23.623,46.779,1
31584109,5141,service,,23.65,46.781,2
31584172,5141,service,,23.586,46.78,2
31584194,5122,residential,Strada Fericirii,23.587,46.782,1
31584285,5122,residential,Strada Vi?inilor,23.578,46.791,1
31584294,5122,residential,Strada Olteniei,23.573,46.788,1
31584299,5122,residential,Strada Belgrad,23.575,46.788,1
31584310,5122,residential,Strada Munteniei,23.576,46.788,1
31584337,5122,residential,Strada Strungarilor,23.564,46.784,1
31584341,5122,residential,Strada Metalului,23.565,46.784,1
31584342,5122,residential,Strada Bumbe?ti,23.566,46.786,1
31584343,5122,residential,Strada Piatra Craiului,23.566,46.784,1
31584346,5122,residential,Strada Banul Udrea,23.571,46.787,1
31584348,5122,residential,Strada Spinoas?,23.567,46.789,1
31584357,5122,residential,Strada Pintenului,23.567,46.789,1
31584375,5122,residential,Strada Sitarilor,23.563,46.79,1
31584377,5122,residential,Strada Busuiocului,23.562,46.789,1
31584386,5122,residential,Strada S?lajului,23.562,46.785,1
31584387,5122,residential,Strada Sibiului,23.563,46.786,1
31584504,5123,living_street,Strada Tipografiei,23.59,46.773,1
31584524,5122,residential,Strada Haiducului,23.591,46.781,1
31584528,5115,tertiary,Strada Decebal,23.592,46.784,3
31584535,5114,secondary,Strada Traian,23.596,46.785,3
31584549,5114,secondary,Strada Valea Seac?,23.541,46.792,3
31584609,5122,residential,Calea Flore?ti,23.545,46.757,1
31584625,5133,primary_link,,23.543,46.756,4
31584632,5133,primary_link,,23.542,46.758,4
31584653,5122,residential,Strada Grigore Alexandrescu,23.546,46.755,1
31584728,5141,service,,23.558,46.763,2
31584740,5141,service,,23.566,46.764,2
31584766,5122,residential,Strada Arany János,23.582,46.771,1
31584867,5122,residential,Strada Rovine,23.609,46.782,1
31584868,5122,residential,Strada C?lan,23.612,46.784,1
31584884,5133,primary_link,,23.619,46.779,4
31584944,5122,residential,Strada Nirajului,23.633,46.78,1
31584978,5141,service,,23.633,46.78,2
31585007,5141,service,,23.633,46.781,2
31585189,5122,residential,Strada Cojocnei,23.629,46.784,1
31585213,5122,residential,Aleea Dâmbovi?ei,23.63,46.783,1
31585220,5122,residential,Strada Abrudului,23.629,46.783,1
31585301,5122,residential,Strada Jiului,23.637,46.779,1
31585345,5122,residential,Strada Tulcea,23.632,46.776,1
31585436,5122,residential,Strada Tulcea,23.631,46.776,1
31585457,5141,service,Strada Gala?i,23.634,46.775,2
31585478,5141,service,,23.638,46.777,2
31585507,5141,service,,23.636,46.777,2
31585527,5141,service,,23.635,46.777,2
31585565,5141,service,,23.634,46.777,2
31585594,5141,service,,23.638,46.777,2
31585623,5122,residential,Strada Oltului,23.634,46.778,1
31585718,5122,residential,Strada Dionisie Roman,23.636,46.779,1
31585741,5141,service,,23.637,46.778,2
31585821,5114,secondary,Strada Aurel Vlaicu,23.64,46.782,3
31585876,5122,residential,Strada Cernei,23.624,46.783,1
31585880,5122,residential,Strada Cernei,23.623,46.784,1
31585882,5122,residential,Strada Cernei,23.624,46.784,1
31585888,5122,residential,Strada Tribunul Vl?du?iu,23.626,46.783,1
31585894,5122,residential,Strada Cernei,23.622,46.784,1
31585898,5141,service,,23.622,46.784,2
31585899,5141,service,,23.627,46.782,2
31585902,5141,service,,23.627,46.782,2
31585905,5122,residential,Strada Dejului,23.628,46.783,1
31585912,5122,residential,Strada Cojocnei,23.632,46.783,1
31585940,5122,residential,Strada R?s?ritului,23.627,46.784,1
31585943,5122,residential,,23.631,46.782,1
31585951,5122,residential,Strada Dâmbovi?ei,23.633,46.783,1
31585955,5122,residential,Strada Dâmbovi?ei,23.631,46.784,1
31585964,5122,residential,Strada Câmpul Pâinii,23.618,46.785,1
31585968,5122,residential,Strada Bobâlnei,23.617,46.787,1
31585992,5122,residential,Aleea Budai Nagy Antal,23.617,46.788,1
31585994,5122,residential,Strada M?rg?ului,23.622,46.791,1
31586010,5122,residential,Strada Fabricii,23.616,46.79,1
31586011,5122,residential,Strada Albiei,23.617,46.791,1
31586014,5122,residential,Strada Teilor,23.621,46.788,1
31586019,5122,residential,Strada Bobâlnei,23.624,46.79,1
31586033,5122,residential,Strada Ierbii,23.62,46.789,1
31586055,5122,residential,Strada Bobâlnei,23.62,46.788,1
31586065,5122,residential,Strada Ale?d,23.622,46.79,1
31586072,5122,residential,Strada Grivi?ei,23.617,46.786,1
31586074,5122,residential,Strada Bulgarilor,23.615,46.786,1
31586079,5122,residential,Strada M?rg?ritarelor,23.62,46.787,1
31616507,5122,residential,Strada Transilvaniei,23.567,46.787,1
31616519,5122,residential,Strada Porumbului,23.568,46.786,1
31616528,5122,residential,Strada Atelierului,23.571,46.785,1
31616529,5122,residential,Strada Trandafirilor,23.574,46.786,1
31616532,5122,residential,Strada Dorului,23.581,46.79,1
31616546,5122,residential,Strada Codrului,23.579,46.791,1
31616553,5122,residential,Strada Eufrosin Poteca,23.59,46.794,1
31616579,5122,residential,Strada Nicolae Teclu,23.583,46.791,1
31616583,5122,residential,Strada Senin?,23.582,46.791,1
31616610,5122,residential,Strada Nicolae Teclu,23.585,46.791,1
31616611,5122,residential,Strada Cocorilor,23.583,46.792,1
31616617,5122,residential,Strada Graurilor,23.584,46.792,1
31616635,5122,residential,Strada Spitalului,23.593,46.784,1
31616651,5122,residential,Strada Caracal,23.589,46.782,1
31616837,5122,residential,Strada Móricz Zsigmond,23.569,46.744,1
31616877,5122,residential,Strada Dimitrie Gusti,23.563,46.749,1
31617158,5114,secondary,Strada Câmpului,23.563,46.759,3
31617187,5114,secondary,Strada Izlazului,23.564,46.756,3
31617189,5114,secondary,Strada Izlazului,23.564,46.756,3
31617242,5114,secondary,Strada Câmpului,23.564,46.756,3
31617259,5114,secondary,Strada Câmpului,23.564,46.756,3
31617347,5115,tertiary,Strada Câmpului,23.564,46.755,3
31617349,5115,tertiary,Strada Câmpului,23.564,46.755,3
31617354,5114,secondary,Strada Izlazului,23.564,46.756,3
31617359,5114,secondary,Strada Izlazului,23.564,46.756,3
31617430,5141,service,,23.562,46.756,2
31617592,5141,service,,23.554,46.752,2
31617740,5141,service,,23.557,46.751,2
31619560,5141,service,,23.555,46.76,2
31619565,5141,service,,23.554,46.761,2
31619568,5141,service,,23.554,46.76,2
31619577,5122,residential,,23.556,46.763,1
31619622,5122,residential,Strada Frasinului,23.545,46.761,1
31619648,5141,service,Strada Arinilor,23.548,46.759,2
31619651,5141,service,,23.549,46.759,2
31619664,5122,residential,Strada Arinilor,23.547,46.76,1
31619680,5114,secondary,Bulevardul 1 Decembrie 1918,23.546,46.762,3
31619696,5114,secondary,Bulevardul 1 Decembrie 1918,23.544,46.761,3
31619701,5114,secondary,Bulevardul 1 Decembrie 1918,23.544,46.761,3
31619710,5114,secondary,Bulevardul 1 Decembrie 1918,23.544,46.761,3
31619711,5114,secondary,Bulevardul 1 Decembrie 1918,23.544,46.761,3
31619717,5122,residential,Strada Frasinului,23.546,46.761,1
31619720,5122,residential,Strada Frasinului,23.545,46.761,1
31619780,5122,residential,Strada Ion Ghica,23.572,46.772,1
31619782,5122,residential,Strada Milcov,23.567,46.772,1
31619809,5122,residential,Strada Virgil Oni?iu,23.563,46.772,1
31619812,5141,service,,23.561,46.772,2
31619815,5122,residential,Strada Sinaia,23.566,46.769,1
31619817,5122,residential,Strada Iancu de Hunedoara,23.562,46.771,1
31619828,5122,residential,Strada Isaac Newton,23.557,46.769,1
31619837,5122,residential,Strada Petuniei,23.556,46.769,1
31619867,5153,footway,,23.56,46.767,1
31619872,5141,service,Strada Pandurilor,23.564,46.764,2
31619895,5122,residential,Strada ?esului,23.559,46.762,1
31619902,5141,service,,23.561,46.762,2
31619905,5141,service,,23.562,46.762,2
31619925,5122,residential,Strada Osp?t?riei,23.566,46.762,1
31619935,5122,residential,Strada Profesor Tudor Ciortea,23.553,46.767,1
31619955,5141,service,,23.551,46.767,2
31619958,5122,residential,Strada Iacob Bologa,23.552,46.769,1
31619960,5141,service,,23.552,46.771,2
31619968,5122,residential,Strada Buz?u,23.553,46.77,1
31619970,5122,residential,Strada ?tefan Mora,23.555,46.771,1
31619972,5141,service,,23.559,46.772,2
31619973,5122,residential,Strada Tecuci,23.557,46.772,1
31619979,5141,service,,23.562,46.773,2
31620032,5122,residential,Strada Ol?ne?ti,23.602,46.785,1
31620042,5141,service,,23.605,46.786,2
31620053,5122,residential,Strada Arad,23.618,46.786,1
31620075,5122,residential,Strada Ghioceilor,23.623,46.787,1
31620081,5122,residential,,23.623,46.787,1
31620116,5122,residential,Strada Iasomiei,23.607,46.796,1
31620120,5122,residential,Strada Dr?gu?anu Codru,23.606,46.796,1
31620124,5122,residential,Strada Treboniu Laurian,23.605,46.795,1
31620132,5122,residential,Strada Ovidiu,23.606,46.793,1
31620142,5122,residential,Strada Vasile Lucaciu,23.608,46.793,1
31620144,5122,residential,Strada Martin Opitz,23.609,46.793,1
31620149,5122,residential,Strada N?d??el,23.608,46.791,1
31620154,5122,residential,Strada Iris,23.605,46.793,1
31620190,5122,residential,Strada Jan Hus,23.603,46.794,1
31620195,5122,residential,Strada Post?varul,23.602,46.793,1
31620214,5122,residential,Strada Spiru Haret,23.601,46.793,1
31620217,5122,residential,Strada Alexandru Sahia,23.605,46.792,1
31620229,5122,residential,Strada Pomet,23.609,46.813,1
31620267,5122,residential,Strada Zizinului,23.601,46.785,1
31620272,5122,residential,Strada C?lim?ne?ti,23.6,46.785,1
31620275,5122,residential,Strada Oituz,23.599,46.783,1
31620283,5122,residential,Strada Porumbeilor,23.597,46.781,1
31620285,5122,residential,Strada Izei,23.598,46.781,1
31620288,5122,residential,Strada Vaslui,23.6,46.783,1
31620337,5122,residential,Strada Ia?ilor,23.591,46.776,1
31620416,5122,residential,Strada Croitorilor,23.593,46.776,1
31620429,5122,residential,Strada Albert Einstein,23.588,46.776,1
31620617,5122,residential,Strada Bujorului,23.609,46.794,1
31620625,5122,residential,Strada Septimius Severus,23.61,46.794,1
31620627,5122,residential,Strada George Gordon Byron,23.609,46.797,1
31620639,5122,residential,Strada Ioan Piuariu Molnar,23.623,46.781,1
31620640,5141,service,Strada Câmpul Pâinii,23.632,46.784,2
31620644,5122,residential,Strada Ioan Oarga,23.643,46.78,1
31620653,5115,tertiary,Strada Me?terul Manole,23.642,46.779,3
31620663,5122,residential,Strada Jiului,23.636,46.778,1
31620664,5122,residential,Strada Bega,23.64,46.78,1
31620678,5122,residential,Strada Platanilor,23.685,46.773,1
31620703,5141,service,,23.685,46.78,2
31620848,5141,service,Strada Viorelelor,23.629,46.786,2
31620855,5122,residential,Strada Câmpul Pâinii,23.624,46.785,1
31620885,5141,service,,23.666,46.787,2
31620893,5122,residential,Strada Pripor,23.659,46.787,1
31620912,5122,residential,Strada Caransebe?,23.654,46.787,1
31620917,5122,residential,Strada Octav B?ncil?,23.652,46.786,1
31620921,5122,residential,Strada Aviator Dârjan,23.652,46.785,1
31620931,5122,residential,Strada C?pitan Grigore Ignat,23.656,46.786,1
31620934,5122,residential,Strada C?pitan Grigore Ignat,23.657,46.786,1
31620943,5122,residential,Strada B?rc II,23.652,46.792,1
31620955,5122,residential,Strada B?rc I,23.652,46.791,1
31620956,5122,residential,Strada Pintea Viteazu,23.65,46.791,1
31620962,5122,residential,Strada C?pitan Grigore Ignat,23.656,46.79,1
31620966,5122,residential,Strada Dumitru Georgescu-Kiriac,23.657,46.792,1
31620998,5122,residential,Strada Înfr??irii,23.646,46.786,1
31621022,5122,residential,Strada Brigadierilor,23.647,46.787,1
31621044,5122,residential,Strada Morii,23.648,46.788,1
31621467,5122,residential,Strada Cibinului,23.611,46.783,1
31621482,5141,service,,23.611,46.783,2
31621577,5122,residential,Strada Vulturului,23.614,46.788,1
31621847,5141,service,,23.604,46.781,2
31621954,5122,residential,Strada Gheorghe Domide,23.607,46.785,1
31621964,5122,residential,Strada Lotrului,23.603,46.783,1
31621980,5122,residential,Strada Livezii,23.604,46.783,1
31622052,5122,residential,Strada Nicolae B?lcescu,23.597,46.776,1
31622095,5122,residential,Strada Ploie?ti,23.596,46.777,1
31622227,5122,residential,Strada Ion Viteazu,23.608,46.785,1
31622285,5122,residential,Strada Bogdan Vod?,23.604,46.782,1
31622369,5141,service,,23.607,46.78,2
31622387,5141,service,,23.607,46.78,2
31622397,5141,service,,23.608,46.78,2
31622399,5141,service,,23.608,46.78,2
31622403,5122,residential,Strada Lacul Ro?u,23.61,46.78,1
31622407,5122,residential,Strada Lacul Ro?u,23.612,46.78,1
31622410,5141,service,,23.611,46.781,2
31622421,5122,residential,Aleea Bârsei,23.612,46.779,1
31622429,5122,residential,Aleea Bârsei,23.612,46.779,1
31622433,5141,service,,23.61,46.78,2
31622452,5122,residential,Strada Lacul Ro?u,23.612,46.781,1
31622499,5122,residential,Strada Ro?iori,23.606,46.785,1
31622600,5141,service,,23.609,46.782,2
31622609,5141,service,,23.611,46.781,2
31622611,5141,service,,23.609,46.781,2
31622625,5141,service,,23.613,46.78,2
31622627,5122,residential,Aleea Bârsei,23.613,46.779,1
31622636,5141,service,,23.611,46.778,2
31622651,5122,residential,Aleea Bârsei,23.612,46.778,1
31622668,5141,service,,23.609,46.778,2
31622677,5141,service,,23.609,46.778,2
31622699,5141,service,,23.612,46.782,2
31622703,5141,service,,23.612,46.782,2
31622729,5122,residential,Strada C?lan,23.611,46.784,1
31622737,5122,residential,Strada R?s?ritului,23.613,46.785,1
31622753,5122,residential,Strada R?s?ritului,23.612,46.785,1
31622757,5141,service,Strada Cepei,23.612,46.783,2
31622824,5122,residential,Pia?a Ion Agârbiceanu,23.606,46.762,1
31622857,5122,residential,Strada Iugoslaviei,23.613,46.768,1
31622859,5122,residential,Strada Fluturilor,23.609,46.772,1
31622860,5122,residential,Strada N?s?ud,23.609,46.774,1
31622869,5122,residential,Strada Anghel Saligny,23.609,46.776,1
31622890,5122,residential,Strada Anina,23.616,46.784,1
31623158,5122,residential,Strada Simion Mu?at,23.615,46.781,1
31623162,5141,service,Strada Simion Mu?at,23.615,46.78,2
31623178,5122,residential,Strada Trotu?ului,23.616,46.78,1
31623180,5141,service,,23.616,46.779,2
31623182,5141,service,,23.615,46.779,2
31623213,5122,residential,Strada Anina,23.617,46.783,1
31623221,5122,residential,Strada Ialomi?ei,23.619,46.783,1
31623224,5122,residential,Strada Papai Pariz Ferenc,23.618,46.782,1
31623227,5122,residential,Strada Inului,23.617,46.783,1
31623244,5122,residential,Strada Voltaire,23.601,46.768,1
31623246,5122,residential,Strada Valeriu Brani?te,23.602,46.769,1
31623423,5141,service,,23.629,46.772,2
31623441,5122,residential,Aleea Borsec,23.623,46.769,1
