osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,Air mark,Air,centroid_x,centroid_y
"979503161",5122,residential,,,B,0,0,F,F,1,1,23.575,46.711
"980497070",5154,path,,,B,0,0,F,F,1,1,23.565,46.745
"980503903",5153,footway,,,B,0,0,F,F,1,1,23.587,46.767
"981385264",5155,steps,,,B,0,1,T,F,1,1,23.613,46.785
"981385265",5134,secondary_link,,,F,30,0,F,F,1,1,23.614,46.786
"981385266",5114,secondary,Strada Fabricii,,B,50,0,F,F,2,1,23.614,46.787
"981625651",5147,track_grade5,,,B,0,0,F,F,1,1,23.550,46.735
"981625652",5147,track_grade5,,,B,0,0,F,F,1,1,23.550,46.734
"981625653",5154,path,,,B,0,0,F,F,1,1,23.550,46.733
"981625654",5147,track_grade5,,,B,0,0,F,F,1,1,23.549,46.735
"981625655",5142,track,,,B,0,0,F,F,1,1,23.551,46.735
"981625656",5147,track_grade5,,,B,0,0,F,F,1,1,23.551,46.736
"981625657",5154,path,,,B,0,0,F,F,1,1,23.551,46.736
"981625658",5147,track_grade5,,,B,0,0,F,F,1,1,23.546,46.734
"981625659",5154,path,,,B,0,0,F,F,1,1,23.547,46.734
"981625660",5154,path,,,B,0,0,F,F,1,1,23.548,46.734
"981625661",5154,path,,,B,0,0,F,F,1,1,23.550,46.731
"981625662",5154,path,,,B,0,0,F,F,1,1,23.548,46.734
"981625663",5147,track_grade5,,,B,0,0,F,F,1,1,23.545,46.735
"981625664",5154,path,,,B,0,0,F,F,1,1,23.544,46.734
"981625665",5154,path,,,B,0,0,F,F,1,1,23.544,46.735
"981625666",5154,path,,,B,0,0,F,F,1,1,23.544,46.734
"981625667",5147,track_grade5,,,B,0,0,F,F,1,1,23.544,46.733
"981625668",5147,track_grade5,,,B,0,0,F,F,1,1,23.543,46.732
"981625669",5154,path,,,B,0,0,F,F,1,1,23.543,46.732
"981625670",5147,track_grade5,,,B,0,0,F,F,1,1,23.544,46.733
"981625671",5147,track_grade5,,,B,0,0,F,F,1,1,23.545,46.733
"981625672",5147,track_grade5,,,B,0,0,F,F,1,1,23.551,46.736
"981625673",5154,path,,,B,0,0,F,F,1,1,23.551,46.736
"981625674",5147,track_grade5,,,B,0,0,F,F,1,1,23.550,46.736
"981625675",5154,path,,,B,0,0,F,F,1,1,23.548,46.734
"981625676",5154,path,,,B,0,0,F,F,1,1,23.548,46.734
"981625677",5147,track_grade5,,,B,0,0,F,F,1,1,23.543,46.733
"981625678",5154,path,,,B,0,0,F,F,1,1,23.550,46.736
"983226671",5153,footway,,,B,0,0,F,F,1,1,23.628,46.778
"983226672",5153,footway,,,B,0,0,F,F,1,1,23.628,46.778
"983717563",5154,path,,,B,0,0,F,F,1,1,23.555,46.764
"983720261",5153,footway,,,B,0,0,F,F,1,1,23.558,46.759
"983720262",5141,service,,,B,0,0,F,F,1,1,23.558,46.759
"983720263",5153,footway,,,B,0,0,F,F,1,1,23.557,46.759
"984007337",5153,footway,,,B,0,0,F,F,1,1,23.562,46.759
"984040072",5153,footway,,,B,0,0,F,F,1,1,23.559,46.769
"984058396",5153,footway,,,B,0,0,F,F,1,1,23.581,46.754
"984395969",5154,path,,,B,0,0,F,F,1,1,23.552,46.729
"984395970",5154,path,,,B,0,0,F,F,1,1,23.552,46.730
"984395971",5154,path,,,B,0,0,F,F,1,1,23.552,46.731
"984395972",5154,path,,,B,0,0,F,F,1,1,23.553,46.729
"984395973",5154,path,,,B,0,0,F,F,1,1,23.554,46.728
"984395974",5154,path,,,B,0,0,F,F,1,1,23.551,46.726
"984395975",5154,path,,,B,0,0,F,F,1,1,23.551,46.728
"984395976",5154,path,,,B,0,0,F,F,1,1,23.552,46.729
"984395977",5154,path,,,B,0,0,F,F,1,1,23.554,46.727
"984395978",5153,footway,,,B,0,1,T,F,1,1,23.554,46.728
"984395979",5154,path,,,B,0,0,F,F,1,1,23.555,46.727
"984395980",5154,path,,,B,0,0,F,F,1,1,23.554,46.727
"984395981",5154,path,,,B,0,0,F,F,1,1,23.554,46.727
"984395982",5146,track_grade4,,,B,0,0,F,F,1,1,23.554,46.726
"984395983",5154,path,,,B,0,0,F,F,1,1,23.554,46.726
"984395984",5154,path,,,B,0,0,F,F,1,1,23.554,46.726
"984395985",5154,path,,,B,0,0,F,F,1,1,23.553,46.726
"984395986",5146,track_grade4,,,B,0,0,F,F,1,1,23.554,46.726
"984395987",5146,track_grade4,,,B,0,0,F,F,1,1,23.553,46.728
"984395988",5154,path,,,B,0,0,F,F,1,1,23.554,46.725
"984395989",5154,path,,,B,0,0,F,F,1,1,23.553,46.724
"984395990",5154,path,,,B,0,0,F,F,1,1,23.541,46.715
"984395991",5154,path,,,B,0,0,F,F,1,1,23.546,46.712
"984395992",5154,path,,,B,0,0,F,F,1,1,23.547,46.721
"984395993",5154,path,,,B,0,0,F,F,1,1,23.540,46.716
"984395994",5154,path,,,B,0,0,F,F,1,1,23.556,46.724
"984395995",5154,path,,,B,0,0,F,F,1,1,23.545,46.722
"984395996",5154,path,,,B,0,0,F,F,1,1,23.542,46.724
"984395998",5146,track_grade4,,,B,0,0,F,F,1,1,23.560,46.722
"984395999",5147,track_grade5,,,B,0,1,T,F,1,1,23.559,46.722
"984419021",5153,footway,,,B,0,0,F,F,1,1,23.621,46.771
"984424731",5147,track_grade5,,,B,0,0,F,F,1,1,23.564,46.728
"984424732",5121,unclassified,,,B,0,0,F,F,1,1,23.565,46.724
"984424733",5154,path,,,B,0,0,F,F,1,1,23.566,46.725
"984424734",5147,track_grade5,,,B,0,0,F,F,1,1,23.568,46.724
"984424735",5147,track_grade5,,,B,0,0,F,F,1,1,23.568,46.724
"985185753",5153,footway,,,B,0,0,F,F,1,1,23.539,46.752
"985196692",5154,path,,,B,0,0,F,F,1,1,23.647,46.792
"985196693",5141,service,,,B,0,0,F,F,1,1,23.649,46.793
"985208456",5153,footway,,,B,0,0,F,F,1,1,23.636,46.781
"985208457",5141,service,,,B,0,0,F,F,1,1,23.636,46.781
"985209919",5153,footway,,,B,0,0,F,F,1,1,23.632,46.770
"985212981",5154,path,,,B,0,0,F,F,1,1,23.612,46.798
"985468759",5152,cycleway,,,B,0,0,F,F,2,1,23.589,46.766
"985595096",5154,path,,,B,0,0,F,F,1,1,23.533,46.730
"985595097",5142,track,,,B,0,0,F,F,1,1,23.533,46.729
"985595098",5142,track,,,B,0,0,F,F,1,1,23.536,46.725
"985597494",5154,path,,,B,0,0,F,F,1,1,23.564,46.732
"985597495",5154,path,,,B,0,0,F,F,1,1,23.565,46.731
"986269108",5154,path,,,B,0,0,F,F,1,1,23.535,46.738
"986269109",5147,track_grade5,,,B,0,0,F,F,1,1,23.535,46.739
"986269110",5154,path,,,B,0,0,F,F,1,1,23.537,46.738
"986269111",5147,track_grade5,,,B,0,0,F,F,1,1,23.536,46.739
"986269112",5154,path,,,B,0,0,F,F,1,1,23.536,46.737
"986269113",5147,track_grade5,,,B,0,0,F,F,1,1,23.535,46.738
"986269114",5154,path,,,B,0,0,F,F,1,1,23.537,46.738
"986269115",5154,path,,,B,0,0,F,F,1,1,23.536,46.738
"986269116",5154,path,,,B,0,0,F,F,1,1,23.536,46.738
"986269117",5154,path,,,B,0,0,F,F,1,1,23.538,46.737
"986269118",5154,path,,,B,0,0,F,F,1,1,23.536,46.736
"986614269",5124,pedestrian,Strada Virgil Fulicea,,B,0,0,F,F,1,1,23.588,46.771
"986614270",5153,footway,,,B,0,0,F,F,1,1,23.575,46.768
"986622876",5153,footway,,,B,0,0,F,F,1,1,23.616,46.769
"986622877",5114,secondary,Pia?a Timotei Cipariu,DJ103G,F,50,0,F,F,2,1,23.600,46.768
"986622878",5153,footway,,,B,0,0,F,F,1,1,23.600,46.768
"986622879",5153,footway,,,B,0,0,F,F,1,1,23.600,46.768
"986622880",5113,primary,Strada Milton Lehrer,DN1,F,50,0,F,F,3,2,23.600,46.768
"986938218",5122,residential,Strada Alexandre Dumas,,B,50,0,F,F,1,1,23.568,46.742
"986955815",5141,service,,,B,0,0,F,F,1,1,23.563,46.748
"986955816",5141,service,,,B,0,0,F,F,1,1,23.563,46.749
"986955817",5122,residential,Strada Eugen Lovinescu,,B,50,0,F,F,1,1,23.564,46.748
"987113781",5141,service,,,B,0,0,F,F,1,1,23.567,46.744
"987114526",5141,service,,,B,30,0,F,F,1,1,23.565,46.744
"987144245",5154,path,,,B,0,0,F,F,1,1,23.565,46.739
"987144246",5154,path,,,B,0,0,F,F,1,1,23.566,46.739
"987144247",5154,path,,,B,0,0,F,F,1,1,23.562,46.738
"987146386",5141,service,,,B,0,0,F,F,1,1,23.570,46.744
"987146387",5141,service,,,B,0,0,F,F,1,1,23.570,46.743
"987921184",5122,residential,,,B,0,0,F,F,1,1,23.578,46.832
"987921185",5141,service,,,B,0,0,F,F,1,1,23.572,46.831
"987922170",5122,residential,,,B,0,0,F,F,1,1,23.579,46.798
"987922171",5122,residential,,,B,0,0,F,F,1,1,23.582,46.794
"987922901",5122,residential,,,B,0,0,F,F,1,1,23.586,46.729
"987922902",5122,residential,,,B,0,0,F,F,1,1,23.577,46.729
"987922903",5122,residential,,,B,0,0,F,F,1,1,23.576,46.729
"987923394",5122,residential,,,B,0,0,F,F,1,1,23.600,46.819
"987924136",5122,residential,,,B,0,0,F,F,1,1,23.611,46.806
"987931410",5141,service,,,B,0,0,F,F,1,1,23.629,46.808
"987931411",5141,service,,,B,0,0,F,F,1,1,23.629,46.808
"987932756",5141,service,,,B,0,0,F,F,1,1,23.649,46.748
"988012067",5153,footway,Aleea Veteranilor,,B,0,0,F,F,1,1,23.548,46.771
"988012068",5141,service,Aleea Veteranilor,,B,0,0,F,F,1,1,23.549,46.770
"988014544",5141,service,,,B,0,0,F,F,1,1,23.565,46.779
"989513474",5141,service,,,B,0,0,F,F,1,1,23.687,46.782
"989513475",5141,service,,,B,0,0,F,F,1,1,23.684,46.782
"989513476",5141,service,,,B,0,0,F,F,1,1,23.687,46.782
"989513477",5141,service,,,B,0,0,F,F,1,1,23.688,46.782
"989515077",5154,path,,,B,0,0,F,F,1,1,23.666,46.779
"991742082",5154,path,,,B,0,0,F,F,1,1,23.546,46.742
"991742083",5154,path,,,B,0,0,F,F,1,1,23.555,46.739
"991742084",5154,path,,,B,0,0,F,F,1,1,23.556,46.738
"991742085",5154,path,,,B,0,0,F,F,1,1,23.555,46.739
"991742086",5154,path,,,B,0,0,F,F,1,1,23.555,46.739
"991742087",5154,path,,,B,0,0,F,F,1,1,23.555,46.739
"991742088",5154,path,,,B,0,0,F,F,1,1,23.555,46.739
"991742089",5154,path,,,B,0,0,F,F,1,1,23.555,46.739
"991742090",5154,path,,,B,0,0,F,F,1,1,23.555,46.738
"991742091",5154,path,,,B,0,0,F,F,1,1,23.546,46.742
"991742092",5154,path,,,B,0,0,F,F,1,1,23.555,46.741
"991742093",5154,path,,,B,0,0,F,F,1,1,23.545,46.745
"992182342",5114,secondary,,,B,0,0,F,F,2,1,23.607,46.750
"992182344",5114,secondary,,DJ103G,B,50,0,F,F,2,1,23.607,46.764
"992458060",5141,service,,,B,0,0,F,F,1,1,23.696,46.780
"992458061",5141,service,,,B,0,0,F,F,1,1,23.694,46.780
"992458062",5141,service,,,B,0,0,F,F,1,1,23.694,46.780
"992459046",5141,service,,,B,0,0,F,F,1,1,23.642,46.781
"992459047",5141,service,,,B,0,0,F,F,1,1,23.642,46.781
"992664606",5114,secondary,Strada Fagului,,B,50,0,F,F,2,1,23.611,46.753
"992812796",5122,residential,,,B,0,0,F,F,1,1,23.564,46.830
"992812797",5122,residential,,,B,0,0,F,F,1,1,23.566,46.830
"992812798",5122,residential,,,B,0,0,F,F,1,1,23.563,46.831
"992906170",5141,service,,,B,0,0,F,F,1,1,23.571,46.831
"992911995",5142,track,,,B,0,0,F,F,1,1,23.608,46.821
"992911996",5122,residential,,,B,0,0,F,F,1,1,23.604,46.823
"993057428",5153,footway,,,B,0,0,F,T,1,1,23.560,46.756
"993057429",5153,footway,,,B,0,0,F,F,1,1,23.560,46.756
"993074272",5141,service,,,B,0,0,F,F,1,1,23.608,46.787
"993074273",5141,service,,,B,0,0,F,F,1,1,23.612,46.787
"993074274",5141,service,,,B,0,0,F,F,1,1,23.610,46.788
"993074275",5141,service,,,B,0,0,F,F,1,1,23.611,46.787
"993082085",5141,service,,,F,0,0,F,F,1,1,23.607,46.786
"993082086",5141,service,,,B,0,0,F,F,1,1,23.608,46.786
"993082087",5141,service,,,B,0,0,F,F,1,1,23.608,46.787
"993082088",5141,service,,,B,0,0,F,F,1,1,23.610,46.792
"993135216",5141,service,,,B,0,0,F,F,1,1,23.606,46.777
"993614303",5113,primary,Calea Mo?ilor,DN1,B,50,0,F,F,3,2,23.582,46.767
"993614304",5113,primary,Calea Mo?ilor,DN1,B,50,0,F,F,3,2,23.583,46.767
"993614305",5113,primary,Calea Mo?ilor,DN1,B,50,0,F,F,3,2,23.582,46.767
"993738622",5141,service,,,B,0,0,F,F,1,1,23.524,46.786
"993741789",5141,service,,,B,0,0,F,F,1,1,23.552,46.760
"993742652",5122,residential,,,B,0,0,F,F,1,1,23.561,46.787
"993948859",5141,service,,,B,20,0,F,F,1,1,23.648,46.745
"994006778",5141,service,,,B,0,0,F,F,1,1,23.666,46.780
"994041634",5141,service,,,F,0,0,F,F,1,1,23.687,46.782
"994041635",5141,service,,,F,0,0,F,F,1,1,23.687,46.782
"994970278",5141,service,,,B,0,0,F,F,1,1,23.598,46.743
"994996522",5141,service,,,B,0,0,F,F,1,1,23.582,46.769
"995002888",5141,service,Strada Colonia Hod?i,,B,0,0,F,F,1,1,23.672,46.799
"995408976",5122,residential,,,B,0,0,F,F,1,1,23.605,46.740
"995408977",5122,residential,,,B,0,0,F,F,1,1,23.606,46.740
"995469377",5141,service,,,B,0,0,F,F,1,1,23.609,46.777
"995469378",5141,service,,,B,0,0,F,F,1,1,23.608,46.777
"995499108",5141,service,Strada Energobit,,B,0,0,F,F,1,1,23.552,46.780
"995577072",5122,residential,Strada Pomet,,B,50,0,F,F,1,1,23.608,46.807
"995577073",5122,residential,,,B,0,0,F,F,1,1,23.608,46.807
"995587616",5141,service,,,B,0,0,F,F,1,1,23.588,46.766
"995588471",5141,service,,,B,0,0,F,F,1,1,23.587,46.766
"995590350",5141,service,,,B,0,0,F,F,1,1,23.585,46.755
"995594389",5141,service,,,B,0,0,F,F,1,1,23.589,46.743
"995603122",5122,residential,,,B,0,0,F,F,1,1,23.590,46.728
"995604228",5122,residential,,,B,0,0,F,F,1,1,23.581,46.714
"995605645",5122,residential,,,B,0,0,F,F,1,1,23.634,46.745
"995606496",5141,service,,,B,0,0,F,F,1,1,23.637,46.767
"995607323",5141,service,,,B,0,0,F,F,1,1,23.631,46.769
"995637240",5141,service,,,B,0,0,F,F,1,1,23.625,46.791
"995637242",5141,service,,,B,0,0,F,F,1,1,23.625,46.791
"995637243",5141,service,,,B,0,0,F,F,1,1,23.626,46.791
"995637245",5141,service,,,B,0,0,F,F,1,1,23.625,46.791
"995639620",5141,service,,,B,0,0,F,F,1,1,23.641,46.781
"995640028",5122,residential,Strada B?ii,,B,50,0,F,F,1,1,23.647,46.781
"995642653",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642654",5141,service,,,F,0,0,F,F,1,1,23.651,46.795
"995642655",5141,service,,,F,0,0,F,F,1,1,23.651,46.795
"995642656",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642657",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642658",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642659",5141,service,,,F,0,0,F,F,1,1,23.653,46.795
"995642660",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642661",5141,service,,,B,0,0,F,F,1,1,23.651,46.795
"995642662",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642663",5141,service,,,B,0,0,F,F,1,1,23.651,46.795
"995642664",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995642665",5141,service,,,F,0,0,F,F,1,1,23.652,46.795
"995645743",5122,residential,Strada Stânjeneilor,,B,0,0,F,F,1,1,23.645,46.801
"995646842",5122,residential,Strada Cameliei,,B,0,0,F,F,1,1,23.645,46.802
"995649982",5141,service,,,B,0,0,F,F,1,1,23.626,46.796
"995649983",5141,service,,,B,0,0,F,F,1,1,23.626,46.796
"995649984",5141,service,,,B,0,0,F,F,1,1,23.625,46.796
"995656808",5122,residential,Strada Frunzi?ului,,B,0,0,F,F,1,1,23.573,46.751
"995656809",5141,service,,,B,0,0,F,F,1,1,23.569,46.760
"995656810",5141,service,,,B,0,0,F,F,1,1,23.567,46.755
"995656811",5141,service,,,B,0,0,F,F,1,1,23.568,46.755
"995656812",5141,service,,,B,0,0,F,F,1,1,23.568,46.755
"995656813",5141,service,,,B,0,0,F,F,1,1,23.563,46.758
"995656814",5141,service,,,B,0,0,F,F,1,1,23.551,46.763
"995656815",5141,service,,,B,0,0,F,F,1,1,23.551,46.763
"995656816",5141,service,,,B,0,0,F,F,1,1,23.551,46.763
"995656817",5141,service,,,B,0,0,F,F,1,1,23.550,46.763
"995656818",5141,service,,,B,0,0,F,F,1,1,23.551,46.762
"995656819",5141,service,,,B,0,0,F,F,1,1,23.551,46.762
"995658906",5141,service,,,B,0,0,F,F,1,1,23.694,46.780
"995658907",5141,service,,,B,0,0,F,F,1,1,23.695,46.780
"995658908",5141,service,,,B,0,0,F,F,1,1,23.695,46.780
"995658909",5141,service,,,B,0,0,F,F,1,1,23.697,46.780
"995658910",5141,service,,,B,0,0,F,F,1,1,23.697,46.780
"995659583",5141,service,,,B,0,0,F,F,1,1,23.690,46.777
"995659584",5141,service,,,B,0,0,F,F,1,1,23.692,46.777
"995659585",5141,service,,,B,0,0,F,F,1,1,23.691,46.777
"995659586",5141,service,,,B,0,0,F,F,1,1,23.691,46.778
"995659587",5141,service,,,B,0,0,F,F,1,1,23.683,46.779
"995659588",5141,service,,,B,0,0,F,F,1,1,23.684,46.779
"995659589",5141,service,,,B,0,0,F,F,1,1,23.683,46.779
"995659590",5141,service,,,B,0,0,F,F,1,1,23.682,46.779
"995659591",5141,service,,,B,0,0,F,F,1,1,23.682,46.779
"995660929",5141,service,,,B,0,0,F,F,1,1,23.557,46.792
"995660930",5141,service,,,B,0,0,F,F,1,1,23.572,46.795
"995660931",5141,service,,,B,0,0,F,F,1,1,23.573,46.795
"995660932",5141,service,,,B,0,0,F,F,1,1,23.571,46.796
"995660933",5141,service,,,B,0,0,F,F,1,1,23.573,46.796
"995660934",5141,service,,,B,0,0,F,F,1,1,23.572,46.796
"995660935",5141,service,,,B,0,0,F,F,1,1,23.573,46.793
"995660936",5141,service,,,B,0,0,F,F,1,1,23.573,46.794
"995660937",5141,service,,,B,0,0,F,F,1,1,23.573,46.794
"995663432",5142,track,,,B,0,0,F,F,1,1,23.560,46.805
"995663433",5142,track,,,B,0,0,F,F,1,1,23.560,46.805
"995663434",5141,service,,,B,0,0,F,F,1,1,23.549,46.803
"995663435",5142,track,,,B,0,0,F,F,1,1,23.557,46.804
"995663436",5141,service,,,B,0,0,F,F,1,1,23.555,46.804
"995667135",5141,service,,,B,0,0,F,F,1,1,23.677,46.794
"995667136",5142,track,,,B,0,0,F,F,1,1,23.675,46.796
"995667621",5141,service,,,B,0,0,F,F,1,1,23.660,46.785
"995722067",5141,service,,,B,0,0,F,F,1,1,23.626,46.785
"995722068",5141,service,,,B,0,0,F,F,1,1,23.625,46.785
"999035092",5141,service,,,B,0,0,F,F,1,1,23.586,46.773
"999035094",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035095",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035096",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035097",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035098",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035099",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035102",5153,footway,,,B,0,0,F,F,1,1,23.586,46.773
"999035103",5153,footway,,,B,0,-1,F,T,1,1,23.587,46.773
"999035104",5153,footway,,,B,0,0,F,F,1,1,23.587,46.773
"999708326",5154,path,,,B,0,0,F,F,1,1,23.557,46.690
"999708328",5154,path,,,B,0,0,F,F,1,1,23.553,46.696
"999708329",5154,path,,,B,0,0,F,F,1,1,23.557,46.690
"999708330",5142,track,,,B,0,0,F,F,1,1,23.571,46.699
"999708331",5145,track_grade3,,,B,0,0,F,F,1,1,23.565,46.693
"1002560258",5122,residential,,,B,0,0,F,F,1,1,23.583,46.821
"1002560259",5115,tertiary,Strada Tiberiu Popoviciu,,F,0,0,F,F,1,1,23.583,46.820
"1002560260",5122,residential,,,B,0,0,F,F,1,1,23.583,46.820
"1002560262",5115,tertiary,Strada Tiberiu Popoviciu,,F,0,0,F,F,1,1,23.580,46.821
"1002560263",5115,tertiary,Strada Tiberiu Popoviciu,,F,0,0,F,F,1,1,23.588,46.820
"1002560264",5115,tertiary,Strada Tiberiu Popoviciu,,F,0,0,F,F,1,1,23.579,46.821
"1002560265",5142,track,,,B,0,0,F,F,1,1,23.582,46.820
"1002568885",5141,service,,,B,0,0,F,F,1,1,23.576,46.748
"1002568886",5141,service,,,B,0,0,F,F,1,1,23.577,46.747
"1002570349",5153,footway,,,B,0,0,F,F,1,1,23.577,46.747
"1002570353",5155,steps,,,B,0,0,F,F,1,1,23.577,46.747
"1002570354",5155,steps,,,B,0,0,F,F,1,1,23.577,46.747
"1002570355",5153,footway,,,B,0,0,F,F,1,1,23.577,46.747
"1002570356",5153,footway,,,B,0,-1,F,T,1,1,23.577,46.747
"1003592314",5141,service,,,B,0,0,F,F,1,1,23.563,46.780
"1003592315",5141,service,,,B,0,0,F,F,1,1,23.563,46.780
"1004057887",5141,service,,,F,0,-1,F,T,1,1,23.555,46.755
"1004769114",5114,secondary,,DJ105S,B,0,0,F,F,2,1,23.641,46.782
"1004866312",5141,service,Strada Emerson,,B,0,0,F,F,1,1,23.665,46.795
"1005191617",5113,primary,Strada Traian Vuia,DN1C,B,50,0,F,F,3,2,23.697,46.782
"1005272057",5114,secondary,Bulevardul Muncii,,B,50,0,F,F,2,1,23.634,46.796
"1005272058",5122,residential,Strada Ion Ionescu de la Brad,,B,50,0,F,F,1,1,23.655,46.790
"1005272059",5141,service,Strada Energobit,,F,0,0,F,F,1,1,23.558,46.781
"1005272060",5141,service,Strada Some?,,B,0,0,F,F,1,1,23.559,46.778
"1005272061",5115,tertiary,Strada Cri?an,,F,50,0,F,F,1,1,23.587,46.777
"1005272062",5122,residential,Strada Gruia,,B,50,0,F,F,1,1,23.577,46.778
"1006382082",5114,secondary,Strada Fabricii,,F,50,0,F,F,2,1,23.614,46.786
"1006524525",5114,secondary,Strada Observatorului,DN1,B,50,0,F,F,2,1,23.593,46.756
"1007303985",5122,residential,Strada Iuliu Moldovan,,B,50,0,F,F,1,1,23.584,46.760
"1007303986",5114,secondary,Strada Plevnei,,B,50,0,F,F,2,1,23.641,46.787
"1007303987",5114,secondary,Strada Constantin Brâncu?i,DJ103G,B,50,0,F,F,2,1,23.618,46.758
"1007399886",5154,path,,,B,0,0,F,F,1,1,23.554,46.727
"1007399887",5154,path,,,B,0,0,F,F,1,1,23.553,46.724
"1007399888",5154,path,,,B,0,0,F,F,1,1,23.546,46.722
"1007399889",5146,track_grade4,,,B,0,0,F,F,1,1,23.540,46.716
"1007399891",5154,path,,,B,0,0,F,F,1,1,23.554,46.727
"1007399892",5154,path,,,B,0,0,F,F,1,1,23.553,46.724
"1007399893",5146,track_grade4,,,B,0,0,F,F,1,1,23.554,46.727
"1007667271",5154,path,,,B,0,0,F,F,1,1,23.546,46.710
"1007667272",5154,path,,,B,0,0,F,F,1,1,23.546,46.710
"1007667274",5147,track_grade5,,,B,0,0,F,F,1,1,23.548,46.711
"1007667275",5154,path,,,B,0,0,F,F,1,1,23.548,46.718
"1007667285",5147,track_grade5,,,B,0,0,F,F,1,1,23.546,46.705
"1008085832",5145,track_grade3,,,B,0,0,F,F,1,1,23.581,46.721
"1008085833",5154,path,,,B,0,0,F,F,1,1,23.583,46.711
"1008085834",5147,track_grade5,,,B,0,0,F,F,1,1,23.582,46.712
"1008085835",5147,track_grade5,,,B,0,0,F,F,1,1,23.582,46.713
"1008085836",5122,residential,Strada Nicolae M?rgineanu,,B,50,0,F,F,1,1,23.580,46.720
"1008085837",5142,track,,,B,0,0,F,F,1,1,23.583,46.725
"1008085838",5154,path,,,B,0,0,F,F,1,1,23.581,46.706
"1009546348",5115,tertiary,Strada Uzinei Electrice,,B,0,0,F,F,1,1,23.571,46.765
"1009611070",5141,service,,,F,0,-1,F,T,1,1,23.570,46.767
"1009869253",5133,primary_link,,,F,0,0,F,F,3,2,23.606,46.776
"1010086041",5141,service,,,B,0,0,F,F,1,1,23.667,46.780
"1010086042",5141,service,,,B,0,0,F,T,1,1,23.667,46.780
"1010086043",5141,service,,,B,0,0,F,F,1,1,23.667,46.780
"1011724037",5153,footway,,,B,0,0,F,F,1,1,23.537,46.755
"1012150109",5141,service,,,B,0,0,F,F,1,1,23.539,46.784
"1012150110",5141,service,,,F,0,0,F,F,1,1,23.539,46.784
"1012150111",5141,service,,,F,0,0,F,F,1,1,23.539,46.784
"1012150814",5153,footway,,,B,0,0,F,F,1,1,23.543,46.763
"1012153041",5141,service,,,B,0,0,F,F,1,1,23.613,46.760
"1012154904",5142,track,,,B,0,0,F,F,1,1,23.573,46.748
"1012154906",5141,service,,,B,0,0,F,F,1,1,23.576,46.748
"1012158341",5141,service,,,B,0,0,F,F,1,1,23.696,46.777
"1012158342",5141,service,,,B,0,0,F,F,1,1,23.695,46.777
"1012158343",5141,service,,,B,0,0,F,F,1,1,23.695,46.777
"1012158344",5141,service,,,B,0,0,F,F,1,1,23.696,46.777
"1014672627",5122,residential,,,B,0,0,F,F,1,1,23.574,46.750
"1014672631",5141,service,,,B,0,0,F,F,1,1,23.573,46.750
"1014672633",5141,service,,,B,0,0,F,F,1,1,23.574,46.751
"1014691212",5122,residential,Strada Frunzi?ului,,B,0,0,F,F,1,1,23.576,46.747
"1014887805",5153,footway,,,B,0,0,F,F,1,1,23.546,46.762
"1014999643",5141,service,,,B,0,0,F,F,1,1,23.665,46.780
"1014999644",5141,service,,,B,0,0,F,F,1,1,23.666,46.779
"1014999645",5141,service,,,B,0,0,F,F,1,1,23.665,46.780
"1015002593",5141,service,,,B,0,0,F,F,1,1,23.595,46.789
"1015002594",5141,service,,,B,0,0,F,F,1,1,23.594,46.789
"1015002595",5141,service,,,B,0,0,F,F,1,1,23.594,46.789
"1015015079",5141,service,,,B,0,0,F,F,1,1,23.588,46.773
"1015015080",5141,service,,,B,0,0,F,F,1,1,23.588,46.773
"1015015081",5141,service,,,B,0,0,F,F,1,1,23.587,46.773
"1015015082",5141,service,,,B,0,0,F,F,1,1,23.588,46.773
"1015015083",5141,service,,,B,0,0,F,F,1,1,23.587,46.773
"1015015228",5141,service,,,B,0,0,F,F,1,1,23.587,46.773
"1015015660",5141,service,,,B,0,0,F,F,1,1,23.588,46.773
"1015016545",5153,footway,,,B,0,0,F,F,1,1,23.587,46.771
"1015018685",5141,service,,,B,0,0,F,F,1,1,23.590,46.773
"1015759910",5141,service,,,B,0,0,F,F,1,1,23.575,46.749
"1015759911",5141,service,,,B,0,0,F,F,1,1,23.575,46.749
"1015759912",5141,service,,,B,0,0,F,F,1,1,23.574,46.749
"1015764671",5141,service,,,B,0,0,F,F,1,1,23.539,46.759
"1015774616",5141,service,,,B,0,0,F,F,1,1,23.556,46.762
"1015774617",5141,service,,,B,0,0,F,F,1,1,23.557,46.762
"1015774618",5141,service,,,B,0,0,F,F,1,1,23.556,46.763
